Time,Displacement,Tensile strain (Displacement),Force
(ms),(mm),(%),(N)
"130417.0074","0.0152","0.0175","-1.2274"
"130436.9965","0.0152","0.0175","-1.2265"
"130457.0007","0.0152","0.0175","-1.2256"
"130477.0050","0.0152","0.0175","-1.2252"
"130496.9940","0.0152","0.0175","-1.2248"
"130516.9983","0.0152","0.0175","-1.2242"
"130537.0026","0.0152","0.0175","-1.2238"
"130557.0068","0.0152","0.0175","-1.2230"
"130576.9958","0.0152","0.0175","-1.2225"
"130597.0001","0.0152","0.0175","-1.2222"
"130617.0044","0.0152","0.0175","-1.2216"
"130636.9934","0.0152","0.0175","-1.2215"
"130656.9977","0.0152","0.0175","-1.2210"
"130677.0020","0.0152","0.0175","-1.2206"
"130697.0062","0.0152","0.0175","-1.2203"
"130716.9952","0.0152","0.0175","-1.2198"
"130736.9995","0.0152","0.0175","-1.2193"
"130757.0038","0.0152","0.0175","-1.2191"
"130776.9928","0.0152","0.0175","-1.2190"
"130796.9971","0.0152","0.0175","-1.2184"
"130817.0013","0.0152","0.0175","-1.2179"
"130837.0056","0.0152","0.0175","-1.2174"
"130856.9946","0.0152","0.0175","-1.2171"
"130876.9989","0.0152","0.0175","-1.2163"
"130897.0032","0.0152","0.0175","-1.2156"
"130917.0074","0.0152","0.0175","-1.2154"
"130936.9965","0.0152","0.0175","-1.2151"
"130957.0007","0.0152","0.0175","-1.2146"
"130977.0050","0.0152","0.0175","-1.2145"
"130996.9940","0.0152","0.0175","-1.2141"
"131016.9983","0.0152","0.0175","-1.2142"
"131037.0026","0.0152","0.0175","-1.2135"
"131057.0068","0.0152","0.0175","-1.2126"
"131076.9958","0.0152","0.0175","-1.2122"
"131097.0001","0.0152","0.0175","-1.2118"
"131117.0044","0.0152","0.0175","-1.2117"
"131136.9934","0.0152","0.0175","-1.2111"
"131156.9977","0.0152","0.0175","-1.2106"
"131177.0020","0.0152","0.0175","-1.2105"
"131197.0062","0.0152","0.0175","-1.2100"
"131216.9952","0.0152","0.0175","-1.2099"
"131236.9995","0.0152","0.0175","-1.2098"
"131257.0038","0.0152","0.0175","-1.2095"
"131276.9928","0.0152","0.0175","-1.2096"
"131296.9971","0.0152","0.0175","-1.2094"
"131317.0013","0.0152","0.0175","-1.2091"
"131337.0056","0.0152","0.0175","-1.2091"
"131356.9946","0.0152","0.0175","-1.2084"
"131376.9989","0.0152","0.0175","-1.2081"
"131397.0032","0.0152","0.0175","-1.2080"
"131417.0074","0.0152","0.0175","-1.2078"
"131436.9965","0.0152","0.0175","-1.2072"
"131457.0007","0.0152","0.0175","-1.2067"
"131477.0050","0.0152","0.0175","-1.2066"
"131496.9940","0.0152","0.0175","-1.2062"
"131516.9983","0.0152","0.0175","-1.2057"
"131537.0026","0.0152","0.0175","-1.2054"
"131557.0068","0.0152","0.0175","-1.2050"
"131576.9958","0.0152","0.0175","-1.2047"
"131597.0001","0.0152","0.0175","-1.2045"
"131617.0044","0.0152","0.0175","-1.2041"
"131636.9934","0.0152","0.0175","-1.2038"
"131656.9977","0.0152","0.0175","-1.2034"
"131677.0020","0.0152","0.0175","-1.2027"
"131697.0062","0.0152","0.0175","-1.2022"
"131716.9952","0.0152","0.0175","-1.2015"
"131736.9995","0.0152","0.0175","-1.2012"
"131757.0038","0.0152","0.0175","-1.2009"
"131776.9928","0.0152","0.0175","-1.2005"
"131796.9971","0.0152","0.0175","-1.2003"
"131817.0013","0.0152","0.0175","-1.1998"
"131837.0056","0.0152","0.0175","-1.1997"
"131856.9946","0.0152","0.0175","-1.1991"
"131876.9989","0.0152","0.0175","-1.1985"
"131897.0032","0.0152","0.0175","-1.1979"
"131917.0074","0.0152","0.0175","-1.1977"
"131936.9965","0.0152","0.0175","-1.1974"
"131957.0007","0.0152","0.0175","-1.1970"
"131977.0050","0.0152","0.0175","-1.1966"
"131996.9940","0.0152","0.0175","-1.1961"
"132016.9983","0.0152","0.0175","-1.1956"
"132037.0026","0.0152","0.0175","-1.1952"
"132057.0068","0.0152","0.0175","-1.1951"
"132076.9958","0.0152","0.0175","-1.1950"
"132097.0001","0.0152","0.0175","-1.1943"
"132117.0044","0.0152","0.0175","-1.1940"
"132136.9934","0.0152","0.0175","-1.1939"
"132156.9977","0.0152","0.0175","-1.1936"
"132177.0020","0.0152","0.0175","-1.1931"
"132197.0062","0.0152","0.0175","-1.1924"
"132216.9952","0.0152","0.0175","-1.1923"
"132236.9995","0.0152","0.0175","-1.1918"
"132257.0038","0.0152","0.0175","-1.1914"
"132276.9928","0.0152","0.0175","-1.1907"
"132296.9971","0.0152","0.0175","-1.1902"
"132317.0013","0.0152","0.0175","-1.1899"
"132337.0056","0.0152","0.0175","-1.1896"
"132356.9946","0.0152","0.0175","-1.1892"
"132376.9989","0.0152","0.0175","-1.1886"
"132397.0032","0.0152","0.0175","-1.1886"
"132417.0074","0.0152","0.0175","-1.1881"
"132436.9965","0.0152","0.0175","-1.1877"
"132457.0007","0.0152","0.0175","-1.1869"
"132477.0050","0.0152","0.0175","-1.1866"
"132496.9940","0.0152","0.0175","-1.1863"
"132516.9983","0.0152","0.0175","-1.1857"
"132537.0026","0.0152","0.0175","-1.1855"
"132557.0068","0.0152","0.0175","-1.1851"
"132576.9958","0.0152","0.0175","-1.1845"
"132597.0001","0.0152","0.0175","-1.1841"
"132617.0044","0.0152","0.0175","-1.1836"
"132636.9934","0.0152","0.0175","-1.1829"
"132656.9977","0.0152","0.0175","-1.1827"
"132677.0020","0.0152","0.0175","-1.1823"
"132697.0062","0.0152","0.0175","-1.1817"
"132716.9952","0.0152","0.0175","-1.1812"
"132736.9995","0.0152","0.0175","-1.1809"
"132757.0038","0.0152","0.0175","-1.1806"
"132776.9928","0.0152","0.0175","-1.1803"
"132796.9971","0.0152","0.0175","-1.1796"
"132817.0013","0.0152","0.0175","-1.1795"
"132837.0056","0.0152","0.0175","-1.1789"
"132856.9946","0.0152","0.0175","-1.1786"
"132876.9989","0.0152","0.0175","-1.1785"
"132897.0032","0.0152","0.0175","-1.1780"
"132917.0074","0.0152","0.0175","-1.1773"
"132936.9965","0.0152","0.0175","-1.1767"
"132957.0007","0.0152","0.0175","-1.1764"
"132977.0050","0.0152","0.0175","-1.1759"
"132996.9940","0.0152","0.0175","-1.1755"
"133016.9983","0.0152","0.0175","-1.1752"
"133037.0026","0.0152","0.0175","-1.1749"
"133057.0068","0.0152","0.0175","-1.1745"
"133076.9958","0.0152","0.0175","-1.1741"
"133097.0001","0.0152","0.0175","-1.1734"
"133117.0044","0.0152","0.0175","-1.1729"
"133136.9934","0.0152","0.0175","-1.1727"
"133156.9977","0.0152","0.0175","-1.1723"
"133177.0020","0.0152","0.0175","-1.1721"
"133197.0062","0.0152","0.0175","-1.1719"
"133216.9952","0.0152","0.0175","-1.1713"
"133236.9995","0.0152","0.0175","-1.1705"
"133257.0038","0.0152","0.0175","-1.1700"
"133276.9928","0.0152","0.0175","-1.1696"
"133296.9971","0.0152","0.0175","-1.1693"
"133317.0013","0.0152","0.0175","-1.1686"
"133337.0056","0.0152","0.0175","-1.1681"
"133356.9946","0.0152","0.0175","-1.1678"
"133376.9989","0.0152","0.0175","-1.1675"
"133397.0032","0.0152","0.0175","-1.1669"
"133417.0074","0.0152","0.0175","-1.1664"
"133436.9965","0.0152","0.0175","-1.1660"
"133457.0007","0.0152","0.0175","-1.1654"
"133477.0050","0.0152","0.0175","-1.1651"
"133496.9940","0.0152","0.0175","-1.1648"
"133516.9983","0.0152","0.0175","-1.1643"
"133537.0026","0.0152","0.0175","-1.1638"
"133557.0068","0.0152","0.0175","-1.1633"
"133576.9958","0.0152","0.0175","-1.1627"
"133597.0001","0.0152","0.0175","-1.1624"
"133617.0044","0.0152","0.0175","-1.1621"
"133636.9934","0.0152","0.0175","-1.1615"
"133656.9977","0.0152","0.0175","-1.1611"
"133677.0020","0.0152","0.0175","-1.1609"
"133697.0062","0.0152","0.0175","-1.1604"
"133716.9952","0.0152","0.0175","-1.1598"
"133736.9995","0.0152","0.0175","-1.1596"
"133757.0038","0.0152","0.0175","-1.1592"
"133776.9928","0.0152","0.0175","-1.1586"
"133796.9971","0.0152","0.0175","-1.1581"
"133817.0013","0.0152","0.0175","-1.1580"
"133837.0056","0.0152","0.0175","-1.1574"
"133856.9946","0.0152","0.0175","-1.1569"
"133876.9989","0.0152","0.0175","-1.1563"
"133897.0032","0.0152","0.0175","-1.1559"
"133917.0074","0.0152","0.0175","-1.1553"
"133936.9965","0.0152","0.0175","-1.1549"
"133957.0007","0.0152","0.0175","-1.1546"
"133977.0050","0.0152","0.0175","-1.1541"
"133996.9940","0.0152","0.0175","-1.1536"
"134016.9983","0.0152","0.0175","-1.1535"
"134037.0026","0.0152","0.0175","-1.1533"
"134057.0068","0.0152","0.0175","-1.1525"
"134076.9958","0.0152","0.0175","-1.1520"
"134097.0001","0.0152","0.0175","-1.1516"
"134117.0044","0.0152","0.0175","-1.1512"
"134136.9934","0.0152","0.0175","-1.1507"
"134156.9977","0.0152","0.0175","-1.1502"
"134177.0020","0.0152","0.0175","-1.1501"
"134197.0062","0.0152","0.0175","-1.1494"
"134216.9952","0.0152","0.0175","-1.1490"
"134236.9995","0.0152","0.0175","-1.1485"
"134257.0038","0.0152","0.0175","-1.1481"
"134276.9928","0.0152","0.0175","-1.1473"
"134296.9971","0.0152","0.0175","-1.1469"
"134317.0013","0.0152","0.0175","-1.1467"
"134337.0056","0.0152","0.0175","-1.1462"
"134356.9946","0.0152","0.0175","-1.1458"
"134376.9989","0.0152","0.0175","-1.1455"
"134397.0032","0.0152","0.0175","-1.1453"
"134417.0074","0.0152","0.0175","-1.1447"
"134436.9965","0.0152","0.0175","-1.1440"
"134457.0007","0.0152","0.0175","-1.1436"
"134477.0050","0.0152","0.0175","-1.1430"
"134496.9940","0.0152","0.0175","-1.1427"
"134516.9983","0.0152","0.0175","-1.1422"
"134537.0026","0.0152","0.0175","-1.1420"
"134557.0068","0.0152","0.0175","-1.1417"
"134576.9958","0.0152","0.0175","-1.1411"
"134597.0001","0.0152","0.0175","-1.1407"
"134617.0044","0.0152","0.0175","-1.1403"
"134636.9934","0.0152","0.0175","-1.1399"
"134656.9977","0.0152","0.0175","-1.1394"
"134677.0020","0.0152","0.0175","-1.1390"
"134697.0062","0.0152","0.0175","-1.1384"
"134716.9952","0.0152","0.0175","-1.1378"
"134736.9995","0.0152","0.0175","-1.1375"
"134757.0038","0.0152","0.0175","-1.1371"
"134776.9928","0.0152","0.0175","-1.1367"
"134796.9971","0.0152","0.0175","-1.1361"
"134817.0013","0.0152","0.0175","-1.1356"
"134837.0056","0.0152","0.0175","-1.1353"
"134856.9946","0.0152","0.0175","-1.1348"
"134876.9989","0.0152","0.0175","-1.1344"
"134897.0032","0.0152","0.0175","-1.1339"
"134917.0074","0.0152","0.0175","-1.1333"
"134936.9965","0.0152","0.0175","-1.1329"
"134957.0007","0.0152","0.0175","-1.1324"
"134977.0050","0.0152","0.0175","-1.1321"
"134996.9940","0.0152","0.0175","-1.1317"
"135016.9983","0.0152","0.0175","-1.1309"
"135037.0026","0.0152","0.0175","-1.1306"
"135057.0068","0.0152","0.0175","-1.1305"
"135076.9958","0.0152","0.0175","-1.1298"
"135097.0001","0.0152","0.0175","-1.1293"
"135117.0044","0.0152","0.0175","-1.1287"
"135136.9934","0.0152","0.0175","-1.1283"
"135156.9977","0.0152","0.0175","-1.1281"
"135177.0020","0.0152","0.0175","-1.1278"
"135197.0062","0.0152","0.0175","-1.1272"
"135216.9952","0.0152","0.0175","-1.1265"
"135236.9995","0.0152","0.0175","-1.1261"
"135257.0038","0.0152","0.0175","-1.1259"
"135276.9928","0.0152","0.0175","-1.1255"
"135296.9971","0.0152","0.0175","-1.1252"
"135317.0013","0.0152","0.0175","-1.1247"
"135337.0056","0.0152","0.0175","-1.1243"
"135356.9946","0.0152","0.0175","-1.1239"
"135376.9989","0.0152","0.0175","-1.1236"
"135397.0032","0.0152","0.0175","-1.1230"
"135417.0074","0.0152","0.0175","-1.1226"
"135436.9965","0.0152","0.0175","-1.1223"
"135457.0007","0.0152","0.0175","-1.1219"
"135477.0050","0.0152","0.0175","-1.1212"
"135496.9940","0.0152","0.0175","-1.1208"
"135516.9983","0.0152","0.0175","-1.1203"
"135537.0026","0.0152","0.0175","-1.1197"
"135557.0068","0.0152","0.0175","-1.1192"
"135576.9958","0.0152","0.0175","-1.1187"
"135597.0001","0.0152","0.0175","-1.1185"
"135617.0044","0.0152","0.0175","-1.1181"
"135636.9934","0.0152","0.0175","-1.1176"
"135656.9977","0.0152","0.0175","-1.1170"
"135677.0020","0.0152","0.0175","-1.1166"
"135697.0062","0.0152","0.0175","-1.1163"
"135716.9952","0.0152","0.0175","-1.1158"
"135736.9995","0.0152","0.0175","-1.1153"
"135757.0038","0.0152","0.0175","-1.1149"
"135776.9928","0.0152","0.0175","-1.1144"
"135796.9971","0.0152","0.0175","-1.1138"
"135817.0013","0.0152","0.0175","-1.1137"
"135837.0056","0.0152","0.0175","-1.1131"
"135856.9946","0.0152","0.0175","-1.1128"
"135876.9989","0.0152","0.0175","-1.1123"
"135897.0032","0.0152","0.0175","-1.1121"
"135917.0074","0.0152","0.0175","-1.1118"
"135936.9965","0.0152","0.0175","-1.1112"
"135957.0007","0.0152","0.0175","-1.1106"
"135977.0050","0.0152","0.0175","-1.1101"
"135996.9940","0.0152","0.0175","-1.1097"
"136016.9983","0.0152","0.0175","-1.1093"
"136037.0026","0.0152","0.0175","-1.1091"
"136057.0068","0.0152","0.0175","-1.1086"
"136076.9958","0.0152","0.0175","-1.1081"
"136097.0001","0.0152","0.0175","-1.1080"
"136117.0044","0.0152","0.0175","-1.1076"
"136136.9934","0.0152","0.0175","-1.1071"
"136156.9977","0.0152","0.0175","-1.1064"
"136177.0020","0.0152","0.0175","-1.1059"
"136197.0062","0.0152","0.0175","-1.1055"
"136216.9952","0.0152","0.0175","-1.1050"
"136236.9995","0.0152","0.0175","-1.1046"
"136257.0038","0.0152","0.0175","-1.1046"
"136276.9928","0.0152","0.0175","-1.1041"
"136296.9971","0.0152","0.0175","-1.1036"
"136317.0013","0.0152","0.0175","-1.1029"
"136337.0056","0.0152","0.0175","-1.1024"
"136356.9946","0.0152","0.0175","-1.1020"
"136376.9989","0.0152","0.0175","-1.1012"
"136397.0032","0.0152","0.0175","-1.1006"
"136417.0074","0.0152","0.0175","-1.1004"
"136436.9965","0.0152","0.0175","-1.1001"
"136457.0007","0.0152","0.0175","-1.0997"
"136477.0050","0.0152","0.0175","-1.0990"
"136496.9940","0.0152","0.0175","-1.0982"
"136516.9983","0.0152","0.0175","-1.0980"
"136537.0026","0.0152","0.0175","-1.0981"
"136557.0068","0.0152","0.0175","-1.0975"
"136576.9958","0.0152","0.0175","-1.0971"
"136597.0001","0.0152","0.0175","-1.0966"
"136617.0044","0.0152","0.0175","-1.0963"
"136636.9934","0.0152","0.0175","-1.0963"
"136656.9977","0.0152","0.0175","-1.0956"
"136677.0020","0.0152","0.0175","-1.0951"
"136697.0062","0.0152","0.0175","-1.0947"
"136716.9952","0.0152","0.0175","-1.0944"
"136736.9995","0.0152","0.0175","-1.0939"
"136757.0038","0.0152","0.0175","-1.0931"
"136776.9928","0.0152","0.0175","-1.0928"
"136796.9971","0.0152","0.0175","-1.0926"
"136817.0013","0.0152","0.0175","-1.0919"
"136837.0056","0.0152","0.0175","-1.0914"
"136856.9946","0.0152","0.0175","-1.0908"
"136876.9989","0.0152","0.0175","-1.0905"
"136897.0032","0.0152","0.0175","-1.0901"
"136917.0074","0.0152","0.0175","-1.0894"
"136936.9965","0.0152","0.0175","-1.0892"
"136957.0007","0.0152","0.0175","-1.0891"
"136977.0050","0.0152","0.0175","-1.0888"
"136996.9940","0.0152","0.0175","-1.0886"
"137016.9983","0.0152","0.0175","-1.0879"
"137037.0026","0.0152","0.0175","-1.0871"
"137057.0068","0.0152","0.0175","-1.0869"
"137076.9958","0.0152","0.0175","-1.0864"
"137097.0001","0.0152","0.0175","-1.0855"
"137117.0044","0.0152","0.0175","-1.0856"
"137136.9934","0.0152","0.0175","-1.0854"
"137156.9977","0.0152","0.0175","-1.0847"
"137177.0020","0.0152","0.0175","-1.0843"
"137197.0062","0.0152","0.0175","-1.0839"
"137216.9952","0.0152","0.0175","-1.0836"
"137236.9995","0.0152","0.0175","-1.0833"
"137257.0038","0.0152","0.0175","-1.0828"
"137276.9928","0.0152","0.0175","-1.0821"
"137296.9971","0.0152","0.0175","-1.0816"
"137317.0013","0.0152","0.0175","-1.0815"
"137337.0056","0.0152","0.0175","-1.0810"
"137356.9946","0.0152","0.0175","-1.0805"
"137376.9989","0.0152","0.0175","-1.0802"
"137397.0032","0.0152","0.0175","-1.0797"
"137417.0074","0.0152","0.0175","-1.0792"
"137436.9965","0.0152","0.0175","-1.0787"
"137457.0007","0.0152","0.0175","-1.0783"
"137477.0050","0.0152","0.0175","-1.0780"
"137496.9940","0.0152","0.0175","-1.0777"
"137516.9983","0.0152","0.0175","-1.0772"
"137537.0026","0.0152","0.0175","-1.0768"
"137557.0068","0.0152","0.0175","-1.0762"
"137576.9958","0.0152","0.0175","-1.0759"
"137597.0001","0.0152","0.0175","-1.0756"
"137617.0044","0.0152","0.0175","-1.0752"
"137636.9934","0.0152","0.0175","-1.0749"
"137656.9977","0.0152","0.0175","-1.0744"
"137677.0020","0.0152","0.0175","-1.0737"
"137697.0062","0.0152","0.0175","-1.0736"
"137716.9952","0.0152","0.0175","-1.0732"
"137736.9995","0.0152","0.0175","-1.0728"
"137757.0038","0.0152","0.0175","-1.0722"
"137776.9928","0.0152","0.0175","-1.0715"
"137796.9971","0.0152","0.0175","-1.0712"
"137817.0013","0.0152","0.0175","-1.0710"
"137837.0056","0.0152","0.0175","-1.0709"
"137856.9946","0.0152","0.0175","-1.0703"
"137876.9989","0.0152","0.0175","-1.0698"
"137897.0032","0.0152","0.0175","-1.0696"
"137917.0074","0.0152","0.0175","-1.0689"
"137936.9965","0.0152","0.0175","-1.0685"
"137957.0007","0.0152","0.0175","-1.0682"
"137977.0050","0.0152","0.0175","-1.0679"
"137996.9940","0.0152","0.0175","-1.0675"
"138016.9983","0.0152","0.0175","-1.0673"
"138037.0026","0.0152","0.0175","-1.0667"
"138057.0068","0.0152","0.0175","-1.0661"
"138076.9958","0.0152","0.0175","-1.0661"
"138097.0001","0.0152","0.0175","-1.0655"
"138117.0044","0.0152","0.0175","-1.0652"
"138136.9934","0.0152","0.0175","-1.0646"
"138156.9977","0.0152","0.0175","-1.0642"
"138177.0020","0.0152","0.0175","-1.0639"
"138197.0062","0.0152","0.0175","-1.0634"
"138216.9952","0.0152","0.0175","-1.0631"
"138236.9995","0.0152","0.0175","-1.0626"
"138257.0038","0.0152","0.0175","-1.0623"
"138276.9928","0.0152","0.0175","-1.0617"
"138296.9971","0.0152","0.0175","-1.0610"
"138317.0013","0.0152","0.0175","-1.0607"
"138337.0056","0.0152","0.0175","-1.0603"
"138356.9946","0.0152","0.0175","-1.0600"
"138376.9989","0.0152","0.0175","-1.0597"
"138397.0032","0.0152","0.0175","-1.0593"
"138417.0074","0.0152","0.0175","-1.0589"
"138436.9965","0.0152","0.0175","-1.0588"
"138457.0007","0.0152","0.0175","-1.0583"
"138477.0050","0.0152","0.0175","-1.0579"
"138496.9940","0.0152","0.0175","-1.0575"
"138516.9983","0.0152","0.0175","-1.0568"
"138537.0026","0.0152","0.0175","-1.0562"
"138557.0068","0.0152","0.0175","-1.0562"
"138576.9958","0.0152","0.0175","-1.0554"
"138597.0001","0.0152","0.0175","-1.0551"
"138617.0044","0.0152","0.0175","-1.0548"
"138636.9934","0.0152","0.0175","-1.0546"
"138656.9977","0.0152","0.0175","-1.0544"
"138677.0020","0.0152","0.0175","-1.0539"
"138697.0062","0.0152","0.0175","-1.0533"
"138716.9952","0.0152","0.0175","-1.0527"
"138736.9995","0.0152","0.0175","-1.0524"
"138757.0038","0.0152","0.0175","-1.0522"
"138776.9928","0.0152","0.0175","-1.0518"
"138796.9971","0.0152","0.0175","-1.0516"
"138817.0013","0.0152","0.0175","-1.0512"
"138837.0056","0.0152","0.0175","-1.0506"
"138856.9946","0.0152","0.0175","-1.0503"
"138876.9989","0.0152","0.0175","-1.0496"
"138897.0032","0.0152","0.0175","-1.0492"
"138917.0074","0.0152","0.0175","-1.0488"
"138936.9965","0.0152","0.0175","-1.0484"
"138957.0007","0.0152","0.0175","-1.0480"
"138977.0050","0.0152","0.0175","-1.0475"
"138996.9940","0.0152","0.0175","-1.0469"
"139016.9983","0.0152","0.0175","-1.0468"
"139037.0026","0.0152","0.0175","-1.0467"
"139057.0068","0.0152","0.0175","-1.0464"
"139076.9958","0.0152","0.0175","-1.0459"
"139097.0001","0.0152","0.0175","-1.0457"
"139117.0044","0.0152","0.0175","-1.0452"
"139136.9934","0.0152","0.0175","-1.0445"
"139156.9977","0.0152","0.0175","-1.0441"
"139177.0020","0.0152","0.0175","-1.0437"
"139197.0062","0.0152","0.0175","-1.0434"
"139216.9952","0.0152","0.0175","-1.0429"
"139236.9995","0.0152","0.0175","-1.0427"
"139257.0038","0.0152","0.0175","-1.0426"
"139276.9928","0.0152","0.0175","-1.0422"
"139296.9971","0.0152","0.0175","-1.0418"
"139317.0013","0.0152","0.0175","-1.0414"
"139337.0056","0.0152","0.0175","-1.0408"
"139356.9946","0.0152","0.0175","-1.0400"
"139376.9989","0.0152","0.0175","-1.0398"
"139397.0032","0.0152","0.0175","-1.0397"
"139417.0074","0.0152","0.0175","-1.0391"
"139436.9965","0.0152","0.0175","-1.0387"
"139457.0007","0.0152","0.0175","-1.0385"
"139477.0050","0.0152","0.0175","-1.0381"
"139496.9940","0.0152","0.0175","-1.0377"
"139516.9983","0.0152","0.0175","-1.0372"
"139537.0026","0.0152","0.0175","-1.0366"
"139557.0068","0.0152","0.0175","-1.0362"
"139576.9958","0.0152","0.0175","-1.0358"
"139597.0001","0.0152","0.0175","-1.0353"
"139617.0044","0.0152","0.0175","-1.0352"
"139636.9934","0.0152","0.0175","-1.0349"
"139656.9977","0.0152","0.0175","-1.0342"
"139677.0020","0.0152","0.0175","-1.0339"
"139697.0062","0.0152","0.0175","-1.0338"
"139716.9952","0.0152","0.0175","-1.0335"
"139736.9995","0.0152","0.0175","-1.0331"
"139757.0038","0.0152","0.0175","-1.0326"
"139776.9928","0.0152","0.0175","-1.0322"
"139796.9971","0.0152","0.0175","-1.0316"
"139817.0013","0.0152","0.0175","-1.0311"
"139837.0056","0.0152","0.0175","-1.0308"
"139856.9946","0.0152","0.0175","-1.0303"
"139876.9989","0.0152","0.0175","-1.0300"
"139897.0032","0.0152","0.0175","-1.0294"
"139917.0074","0.0152","0.0175","-1.0292"
"139936.9965","0.0152","0.0175","-1.0288"
"139957.0007","0.0152","0.0175","-1.0283"
"139977.0050","0.0152","0.0175","-1.0280"
"139996.9940","0.0152","0.0175","-1.0280"
"140016.9983","0.0152","0.0175","-1.0274"
"140037.0026","0.0152","0.0175","-1.0268"
"140057.0068","0.0152","0.0175","-1.0264"
"140076.9958","0.0152","0.0175","-1.0259"
"140097.0001","0.0152","0.0175","-1.0253"
"140117.0044","0.0152","0.0175","-1.0251"
"140136.9934","0.0152","0.0175","-1.0249"
"140156.9977","0.0152","0.0175","-1.0245"
"140177.0020","0.0152","0.0175","-1.0238"
"140197.0062","0.0152","0.0175","-1.0238"
"140216.9952","0.0152","0.0175","-1.0237"
"140236.9995","0.0152","0.0175","-1.0231"
"140257.0038","0.0152","0.0175","-1.0226"
"140276.9928","0.0152","0.0175","-1.0221"
"140296.9971","0.0152","0.0175","-1.0217"
"140317.0013","0.0152","0.0175","-1.0214"
"140337.0056","0.0152","0.0175","-1.0211"
"140356.9946","0.0152","0.0175","-1.0207"
"140376.9989","0.0152","0.0175","-1.0200"
"140397.0032","0.0152","0.0175","-1.0198"
"140417.0074","0.0152","0.0175","-1.0196"
"140436.9965","0.0152","0.0175","-1.0194"
"140457.0007","0.0152","0.0175","-1.0190"
"140477.0050","0.0152","0.0175","-1.0185"
"140496.9940","0.0152","0.0175","-1.0179"
"140516.9983","0.0152","0.0175","-1.0175"
"140537.0026","0.0152","0.0175","-1.0173"
"140557.0068","0.0152","0.0175","-1.0167"
"140576.9958","0.0152","0.0175","-1.0164"
"140597.0001","0.0152","0.0175","-1.0160"
"140617.0044","0.0152","0.0175","-1.0157"
"140636.9934","0.0152","0.0175","-1.0151"
"140656.9977","0.0152","0.0175","-1.0148"
"140677.0020","0.0152","0.0175","-1.0144"
"140697.0062","0.0152","0.0175","-1.0140"
"140716.9952","0.0152","0.0175","-1.0138"
"140736.9995","0.0152","0.0175","-1.0134"
"140757.0038","0.0152","0.0175","-1.0132"
"140776.9928","0.0152","0.0175","-1.0128"
"140796.9971","0.0152","0.0175","-1.0122"
"140817.0013","0.0152","0.0175","-1.0118"
"140837.0056","0.0152","0.0175","-1.0112"
"140856.9946","0.0152","0.0175","-1.0110"
"140876.9989","0.0152","0.0175","-1.0111"
"140897.0032","0.0152","0.0175","-1.0108"
"140917.0074","0.0152","0.0175","-1.0102"
"140936.9965","0.0152","0.0175","-1.0096"
"140957.0007","0.0152","0.0175","-1.0092"
"140977.0050","0.0152","0.0175","-1.0088"
"140996.9940","0.0152","0.0175","-1.0080"
"141016.9983","0.0152","0.0175","-1.0077"
"141037.0026","0.0152","0.0175","-1.0077"
"141057.0068","0.0152","0.0175","-1.0074"
"141076.9958","0.0152","0.0175","-1.0072"
"141097.0001","0.0152","0.0175","-1.0065"
"141117.0044","0.0152","0.0175","-1.0059"
"141136.9934","0.0152","0.0175","-1.0057"
"141156.9977","0.0152","0.0175","-1.0054"
"141177.0020","0.0152","0.0175","-1.0049"
"141197.0062","0.0152","0.0175","-1.0046"
"141216.9952","0.0152","0.0175","-1.0040"
"141236.9995","0.0152","0.0175","-1.0038"
"141257.0038","0.0152","0.0175","-1.0035"
"141276.9928","0.0152","0.0175","-1.0031"
"141296.9971","0.0152","0.0175","-1.0027"
"141317.0013","0.0152","0.0175","-1.0026"
"141337.0056","0.0152","0.0175","-1.0021"
"141356.9946","0.0152","0.0175","-1.0017"
"141376.9989","0.0152","0.0175","-1.0012"
"141397.0032","0.0152","0.0175","-1.0008"
"141417.0074","0.0152","0.0175","-1.0003"
"141436.9965","0.0152","0.0175","-0.9999"
"141457.0007","0.0152","0.0175","-0.9995"
"141477.0050","0.0152","0.0175","-0.9994"
"141496.9940","0.0152","0.0175","-0.9990"
"141516.9983","0.0152","0.0175","-0.9984"
"141537.0026","0.0152","0.0175","-0.9983"
"141557.0068","0.0152","0.0175","-0.9980"
"141576.9958","0.0152","0.0175","-0.9976"
"141597.0001","0.0152","0.0175","-0.9971"
"141617.0044","0.0152","0.0175","-0.9965"
"141636.9934","0.0152","0.0175","-0.9961"
"141656.9977","0.0152","0.0175","-0.9956"
"141677.0020","0.0152","0.0175","-0.9950"
"141697.0062","0.0152","0.0175","-0.9943"
"141716.9952","0.0152","0.0175","-0.9941"
"141736.9995","0.0152","0.0175","-0.9938"
"141757.0038","0.0152","0.0175","-0.9932"
"141776.9928","0.0152","0.0175","-0.9930"
"141796.9971","0.0152","0.0175","-0.9927"
"141817.0013","0.0152","0.0175","-0.9924"
"141837.0056","0.0152","0.0175","-0.9918"
"141856.9946","0.0152","0.0175","-0.9914"
"141876.9989","0.0152","0.0175","-0.9913"
"141897.0032","0.0152","0.0175","-0.9908"
"141917.0074","0.0152","0.0175","-0.9901"
"141934.0057","0.0152","0.0175","-0.9897"
"141934.9976","0.0152","0.0175","-0.9897"
"141951.0040","0.0152","0.0175","-0.9899"
"141970.9930","0.0153","0.0175","-0.9897"
"141990.9973","0.0162","0.0186","-0.9884"
