Time,Displacement,Tensile strain (Displacement),Force
"10751.9999","-0.8029","-0.9228","-0.3948"
"10772.0003","-0.8196","-0.9420","-0.4055"
"10791.9998","-0.8363","-0.9613","-0.4163"
"10812.0003","-0.8531","-0.9806","-0.4266"
"10831.9998","-0.8698","-0.9997","-0.4371"
"10852.0002","-0.8864","-1.0188","-0.4472"
"10871.9997","-0.9030","-1.0380","-0.4579"
"10892.0002","-0.9197","-1.0572","-0.4684"
"10911.9997","-0.9364","-1.0763","-0.4785"
"10932.0002","-0.9530","-1.0954","-0.4893"
"10951.9997","-0.9696","-1.1145","-0.4998"
"10972.0001","-0.9863","-1.1336","-0.5102"
"10991.9996","-1.0030","-1.1529","-0.5211"
"11012.0001","-1.0198","-1.1721","-0.5314"
"11031.9996","-1.0364","-1.1913","-0.5418"
"11052.0000","-1.0530","-1.2103","-0.5521"
"11071.9995","-1.0696","-1.2294","-0.5618"
"11092.0000","-1.0862","-1.2486","-0.5724"
"11112.0005","-1.1029","-1.2677","-0.5830"
"11132.0000","-1.1196","-1.2869","-0.5932"
"11152.0004","-1.1361","-1.3059","-0.6037"
"11171.9999","-1.1528","-1.3251","-0.6142"
"11192.0004","-1.1696","-1.3444","-0.6248"
"11211.9999","-1.1864","-1.3636","-0.6350"
"11232.0004","-1.2029","-1.3827","-0.6449"
"11251.9999","-1.2194","-1.4016","-0.6551"
"11272.0003","-1.2361","-1.4208","-0.6656"
"11291.9998","-1.2528","-1.4401","-0.6759"
"11312.0003","-1.2695","-1.4592","-0.6862"
"11331.9998","-1.2861","-1.4783","-0.6963"
"11352.0002","-1.3027","-1.4973","-0.7065"
"11371.9997","-1.3194","-1.5166","-0.7170"
"11392.0002","-1.3362","-1.5359","-0.7273"
"11411.9997","-1.3529","-1.5550","-0.7377"
"11432.0002","-1.3694","-1.5740","-0.7477"
"11451.9997","-1.3860","-1.5931","-0.7577"
"11472.0001","-1.4027","-1.6123","-0.7679"
"11491.9996","-1.4195","-1.6316","-0.7779"
"11512.0001","-1.4362","-1.6508","-0.7881"
"11531.9996","-1.4527","-1.6698","-0.7984"
"11552.0000","-1.4694","-1.6890","-0.8087"
"11571.9995","-1.4863","-1.7083","-0.8189"
"11592.0000","-1.5030","-1.7276","-0.8292"
"11612.0005","-1.5196","-1.7467","-0.8393"
"11632.0000","-1.5362","-1.7657","-0.8493"
"11652.0004","-1.5528","-1.7849","-0.8594"
"11671.9999","-1.5696","-1.8042","-0.8694"
"11692.0004","-1.5863","-1.8233","-0.8800"
"11711.9999","-1.6029","-1.8424","-0.8901"
"11732.0004","-1.6195","-1.8615","-0.9002"
"11751.9999","-1.6362","-1.8807","-0.9102"
"11772.0003","-1.6530","-1.9000","-0.9206"
"11791.9998","-1.6697","-1.9192","-0.9306"
"11812.0003","-1.6863","-1.9383","-0.9409"
"11831.9998","-1.7029","-1.9574","-0.9513"
"11852.0002","-1.7195","-1.9765","-0.9614"
"11871.9997","-1.7362","-1.9957","-0.9715"
"11892.0002","-1.7529","-2.0148","-0.9811"
"11911.9997","-1.7695","-2.0339","-0.9906"
"11932.0002","-1.7861","-2.0530","-1.0005"
"11951.9997","-1.8028","-2.0722","-1.0106"
"11972.0001","-1.8196","-2.0915","-1.0206"
"11991.9996","-1.8363","-2.1107","-1.0307"
"12012.0001","-1.8529","-2.1298","-1.0403"
"12031.9996","-1.8695","-2.1489","-1.0500"
"12052.0000","-1.8861","-2.1680","-1.0600"
"12071.9995","-1.9028","-2.1872","-1.0700"
"12092.0000","-1.9195","-2.2063","-1.0807"
"12112.0005","-1.9361","-2.2254","-1.0910"
"12132.0000","-1.9527","-2.2445","-1.1012"
"12152.0004","-1.9695","-2.2638","-1.1117"
"12171.9999","-1.9863","-2.2831","-1.1218"
"12192.0004","-2.0030","-2.3023","-1.1321"
"12211.9999","-2.0195","-2.3212","-1.1428"
"12232.0004","-2.0360","-2.3403","-1.1533"
"12251.9999","-2.0528","-2.3595","-1.1636"
"12272.0003","-2.0695","-2.3788","-1.1740"
"12291.9998","-2.0862","-2.3979","-1.1844"
"12312.0003","-2.1027","-2.4169","-1.1947"
"12331.9998","-2.1194","-2.4361","-1.2052"
"12352.0002","-2.1362","-2.4554","-1.2161"
"12371.9997","-2.1531","-2.4748","-1.2266"
"12392.0002","-2.1697","-2.4939","-1.2369"
"12411.9997","-2.1863","-2.5129","-1.2477"
"12432.0002","-2.2029","-2.5321","-1.2585"
"12451.9997","-2.2197","-2.5513","-1.2691"
"12472.0001","-2.2364","-2.5705","-1.2799"
"12491.9996","-2.2530","-2.5896","-1.2907"
"12512.0001","-2.2696","-2.6087","-1.3013"
"12531.9996","-2.2863","-2.6279","-1.3120"
"12552.0000","-2.3031","-2.6472","-1.3230"
"12571.9995","-2.3197","-2.6663","-1.3339"
"12592.0000","-2.3363","-2.6854","-1.3446"
"12612.0005","-2.3529","-2.7045","-1.3556"
"12632.0000","-2.3696","-2.7237","-1.3665"
"12652.0004","-2.3863","-2.7429","-1.3773"
"12671.9999","-2.4029","-2.7620","-1.3886"
"12692.0004","-2.4196","-2.7811","-1.3995"
"12711.9999","-2.4362","-2.8002","-1.4104"
"12732.0004","-2.4528","-2.8194","-1.4214"
"12751.9999","-2.4696","-2.8386","-1.4321"
"12772.0003","-2.4862","-2.8577","-1.4429"
"12791.9998","-2.5028","-2.8768","-1.4540"
"12812.0003","-2.5195","-2.8960","-1.4653"
"12831.9998","-2.5361","-2.9151","-1.4769"
"12852.0002","-2.5528","-2.9342","-1.4881"
"12871.9997","-2.5695","-2.9534","-1.4994"
"12892.0002","-2.5861","-2.9725","-1.5109"
"12911.9997","-2.6028","-2.9917","-1.5221"
"12932.0002","-2.6195","-3.0109","-1.5337"
"12951.9997","-2.6362","-3.0302","-1.5452"
"12972.0001","-2.6529","-3.0493","-1.5565"
"12991.9996","-2.6694","-3.0683","-1.5679"
"13012.0001","-2.6861","-3.0874","-1.5792"
"13031.9996","-2.7028","-3.1067","-1.5906"
"13052.0000","-2.7195","-3.1259","-1.6026"
"13071.9995","-2.7362","-3.1451","-1.6144"
"13092.0000","-2.7528","-3.1642","-1.6261"
"13112.0005","-2.7695","-3.1833","-1.6377"
"13132.0000","-2.7863","-3.2027","-1.6494"
"13152.0004","-2.8031","-3.2219","-1.6613"
"13171.9999","-2.8197","-3.2410","-1.6726"
"13192.0004","-2.8362","-3.2600","-1.6844"
"13211.9999","-2.8529","-3.2791","-1.6963"
"13232.0004","-2.8696","-3.2984","-1.7080"
"13251.9999","-2.8863","-3.3176","-1.7198"
"13272.0003","-2.9029","-3.3367","-1.7318"
"13291.9998","-2.9195","-3.3558","-1.7434"
"13312.0003","-2.9362","-3.3750","-1.7558"
"13331.9998","-2.9530","-3.3943","-1.7678"
"13352.0002","-2.9697","-3.4134","-1.7800"
"13371.9997","-2.9862","-3.4324","-1.7920"
"13392.0002","-3.0028","-3.4515","-1.8038"
"13411.9997","-3.0195","-3.4707","-1.8157"
"13432.0002","-3.0362","-3.4899","-1.8279"
"13451.9997","-3.0528","-3.5090","-1.8404"
"13472.0001","-3.0694","-3.5280","-1.8530"
"13491.9996","-3.0860","-3.5472","-1.8653"
"13512.0001","-3.1028","-3.5664","-1.8777"
"13531.9996","-3.1195","-3.5857","-1.8902"
"13552.0000","-3.1362","-3.6048","-1.9028"
"13571.9995","-3.1527","-3.6238","-1.9154"
"13592.0000","-3.1694","-3.6430","-1.9279"
"13612.0005","-3.1861","-3.6622","-1.9404"
"13632.0000","-3.2027","-3.6813","-1.9533"
"13652.0004","-3.2193","-3.7004","-1.9658"
"13671.9999","-3.2359","-3.7195","-1.9787"
"13692.0004","-3.2527","-3.7387","-1.9917"
"13711.9999","-3.2695","-3.7580","-2.0047"
"13732.0004","-3.2862","-3.7772","-2.0178"
"13751.9999","-3.3028","-3.7963","-2.0306"
"13772.0003","-3.3194","-3.8154","-2.0439"
"13791.9998","-3.3361","-3.8346","-2.0572"
"13812.0003","-3.3529","-3.8539","-2.0703"
"13831.9998","-3.3696","-3.8731","-2.0834"
"13852.0002","-3.3862","-3.8922","-2.0967"
"13871.9997","-3.4028","-3.9113","-2.1097"
"13892.0002","-3.4195","-3.9305","-2.1232"
"13911.9997","-3.4363","-3.9497","-2.1364"
"13932.0002","-3.4530","-3.9689","-2.1495"
"13951.9997","-3.4696","-3.9881","-2.1628"
"13972.0001","-3.4862","-4.0072","-2.1762"
"13991.9996","-3.5029","-4.0263","-2.1896"
"14012.0001","-3.5197","-4.0456","-2.2029"
"14031.9996","-3.5364","-4.0648","-2.2162"
"14052.0000","-3.5530","-4.0839","-2.2298"
"14071.9995","-3.5696","-4.1030","-2.2432"
"14092.0000","-3.5863","-4.1222","-2.2567"
"14112.0005","-3.6031","-4.1415","-2.2703"
"14132.0000","-3.6198","-4.1606","-2.2835"
"14152.0004","-3.6363","-4.1797","-2.2972"
"14171.9999","-3.6529","-4.1987","-2.3108"
"14192.0004","-3.6696","-4.2179","-2.3245"
"14211.9999","-3.6863","-4.2372","-2.3382"
"14232.0004","-3.7030","-4.2563","-2.3514"
"14251.9999","-3.7195","-4.2753","-2.3650"
"14272.0003","-3.7362","-4.2944","-2.3787"
"14291.9998","-3.7529","-4.3137","-2.3922"
"14312.0003","-3.7697","-4.3330","-2.4064"
"14331.9998","-3.7863","-4.3521","-2.4203"
"14352.0002","-3.8028","-4.3711","-2.4336"
"14371.9997","-3.8195","-4.3902","-2.4473"
"14392.0002","-3.8362","-4.4094","-2.4613"
"14411.9997","-3.8529","-4.4286","-2.4751"
"14432.0002","-3.8695","-4.4477","-2.4889"
"14451.9997","-3.8860","-4.4667","-2.5028"
"14472.0001","-3.9028","-4.4859","-2.5169"
"14491.9996","-3.9196","-4.5053","-2.5309"
"14512.0001","-3.9363","-4.5245","-2.5448"
"14531.9996","-3.9529","-4.5435","-2.5586"
"14552.0000","-3.9695","-4.5626","-2.5720"
"14571.9995","-3.9861","-4.5818","-2.5861"
"14592.0000","-4.0029","-4.6010","-2.6004"
"14612.0005","-4.0195","-4.6201","-2.6145"
"14632.0000","-4.0362","-4.6393","-2.6282"
"14652.0004","-4.0528","-4.6584","-2.6423"
"14671.9999","-4.0696","-4.6777","-2.6567"
"14692.0004","-4.0864","-4.6970","-2.6710"
"14711.9999","-4.1030","-4.7161","-2.6851"
"14732.0004","-4.1196","-4.7352","-2.6990"
"14751.9999","-4.1362","-4.7543","-2.7132"
"14772.0003","-4.1529","-4.7735","-2.7274"
"14791.9998","-4.1696","-4.7927","-2.7416"
"14812.0003","-4.1863","-4.8118","-2.7559"
"14831.9998","-4.2029","-4.8309","-2.7703"
"14852.0002","-4.2196","-4.8501","-2.7844"
"14871.9997","-4.2363","-4.8693","-2.7983"
"14892.0002","-4.2531","-4.8886","-2.8123"
"14911.9997","-4.2697","-4.9077","-2.8266"
"14932.0002","-4.2863","-4.9268","-2.8405"
"14951.9997","-4.3029","-4.9459","-2.8546"
"14972.0001","-4.3196","-4.9651","-2.8685"
"14991.9996","-4.3362","-4.9842","-2.8827"
"15012.0001","-4.3528","-5.0032","-2.8968"
"15031.9996","-4.3693","-5.0222","-2.9108"
"15052.0000","-4.3859","-5.0413","-2.9250"
"15071.9995","-4.4027","-5.0606","-2.9389"
"15092.0000","-4.4195","-5.0799","-2.9532"
"15112.0005","-4.4362","-5.0990","-2.9675"
"15132.0000","-4.4527","-5.1181","-2.9816"
"15152.0004","-4.4694","-5.1372","-2.9959"
"15171.9999","-4.4861","-5.1564","-3.0101"
"15192.0004","-4.5028","-5.1756","-3.0242"
"15211.9999","-4.5194","-5.1947","-3.0383"
"15232.0004","-4.5360","-5.2137","-3.0525"
"15251.9999","-4.5527","-5.2330","-3.0667"
"15272.0003","-4.5695","-5.2523","-3.0809"
"15291.9998","-4.5862","-5.2715","-3.0947"
"15312.0003","-4.6028","-5.2906","-3.1083"
"15331.9998","-4.6194","-5.3097","-3.1224"
"15352.0002","-4.6361","-5.3289","-3.1365"
"15371.9997","-4.6529","-5.3482","-3.1508"
"15392.0002","-4.6696","-5.3674","-3.1646"
"15411.9997","-4.6862","-5.3864","-3.1780"
"15432.0002","-4.7028","-5.4055","-3.1922"
"15451.9997","-4.7196","-5.4248","-3.2062"
"15472.0001","-4.7364","-5.4441","-3.2198"
"15491.9996","-4.7530","-5.4633","-3.2337"
"15512.0001","-4.7696","-5.4823","-3.2472"
"15531.9996","-4.7863","-5.5014","-3.2611"
"15552.0000","-4.8030","-5.5207","-3.2753"
"15571.9995","-4.8197","-5.5398","-3.2892"
"15592.0000","-4.8363","-5.5590","-3.3025"
"15612.0005","-4.8529","-5.5780","-3.3158"
"15632.0000","-4.8695","-5.5972","-3.3289"
"15652.0004","-4.8863","-5.6164","-3.3422"
"15671.9999","-4.9030","-5.6356","-3.3548"
"15692.0004","-4.9196","-5.6547","-3.3673"
"15711.9999","-4.9361","-5.6737","-3.3800"
"15732.0004","-4.9528","-5.6929","-3.3930"
"15751.9999","-4.9696","-5.7122","-3.4060"
"15772.0003","-4.9863","-5.7314","-3.4184"
"15791.9998","-5.0029","-5.7505","-3.4305"
"15812.0003","-5.0195","-5.7695","-3.4436"
"15831.9998","-5.0361","-5.7886","-3.4561"
"15852.0002","-5.0529","-5.8079","-3.4689"
"15871.9997","-5.0696","-5.8271","-3.4814"
"15892.0002","-5.0862","-5.8462","-3.4939"
"15911.9997","-5.1027","-5.8652","-3.5063"
"15932.0002","-5.1194","-5.8843","-3.5189"
"15951.9997","-5.1361","-5.9036","-3.5312"
"15972.0001","-5.1528","-5.9228","-3.5441"
"15991.9996","-5.1694","-5.9419","-3.5566"
"16011.9991","-5.1860","-5.9610","-3.5681"
"16031.9996","-5.2028","-5.9803","-3.5796"
"16052.0000","-5.2197","-5.9996","-3.5903"
"16072.0005","-5.2363","-6.0187","-3.6007"
"16091.9991","-5.2528","-6.0376","-3.6117"
"16111.9995","-5.2693","-6.0567","-3.6229"
"16132.0000","-5.2861","-6.0760","-3.6350"
"16152.0004","-5.3029","-6.0953","-3.6466"
"16172.0009","-5.3196","-6.1145","-3.6577"
"16191.9994","-5.3361","-6.1335","-3.6691"
"16211.9999","-5.3528","-6.1527","-3.6802"
"16232.0004","-5.3696","-6.1720","-3.6909"
"16252.0008","-5.3864","-6.1913","-3.7014"
"16271.9994","-5.4030","-6.2104","-3.7109"
"16291.9998","-5.4195","-6.2294","-3.7193"
"16312.0003","-5.4362","-6.2485","-3.7262"
"16332.0007","-5.4530","-6.2678","-3.7299"
"16351.9993","-5.4696","-6.2869","-3.7291"
"16371.9997","-5.4862","-6.3060","-3.7219"
"16392.0002","-5.5028","-6.3251","-3.7033"
"16412.0007","-5.5195","-6.3443","-3.6688"
"16431.9992","-5.5363","-6.3636","-3.6191"
"16451.9997","-5.5530","-6.3828","-3.5576"
"16472.0001","-5.5696","-6.4019","-3.4897"
"16492.0006","-5.5862","-6.4209","-3.4203"
"16511.9991","-5.6029","-6.4401","-3.3515"
"16531.9996","-5.6196","-6.4593","-3.2843"
"16552.0000","-5.6362","-6.4784","-3.2184"
"16572.0005","-5.6528","-6.4975","-3.1542"
"16591.9991","-5.6694","-6.5166","-3.0929"
"16611.9995","-5.6861","-6.5358","-3.0348"
"16632.0000","-5.7029","-6.5550","-2.9796"
"16652.0004","-5.7196","-6.5742","-2.9271"
"16672.0009","-5.7361","-6.5933","-2.8769"
"16691.9994","-5.7528","-6.6124","-2.8297"
"16711.9999","-5.7694","-6.6315","-2.7876"
"16732.0004","-5.7861","-6.6507","-2.7505"
"16752.0008","-5.8028","-6.6699","-2.7163"
"16771.9994","-5.8194","-6.6890","-2.6815"
"16791.9998","-5.8360","-6.7081","-2.6458"
"16812.0003","-5.8527","-6.7273","-2.6102"
"16832.0007","-5.8695","-6.7466","-2.5751"
"16851.9993","-5.8862","-6.7658","-2.5406"
"16871.9997","-5.9028","-6.7848","-2.5042"
"16892.0002","-5.9194","-6.8039","-2.4658"
"16912.0007","-5.9361","-6.8231","-2.4270"
"16931.9992","-5.9528","-6.8423","-2.3883"
"16951.9997","-5.9695","-6.8615","-2.3506"
"16972.0001","-5.9861","-6.8806","-2.3119"
"16992.0006","-6.0028","-6.8997","-2.2702"
"17011.9991","-6.0196","-6.9191","-2.2267"
"17031.9996","-6.0364","-6.9384","-2.1832"
"17052.0000","-6.0530","-6.9575","-2.1409"
"17072.0005","-6.0695","-6.9765","-2.1001"
"17091.9991","-6.0862","-6.9956","-2.0598"
"17111.9995","-6.1030","-7.0149","-2.0201"
"17132.0000","-6.1197","-7.0342","-1.9819"
"17152.0004","-6.1363","-7.0532","-1.9464"
"17172.0009","-6.1528","-7.0722","-1.9141"
"17191.9994","-6.1695","-7.0914","-1.8841"
"17211.9999","-6.1863","-7.1107","-1.8576"
"17232.0004","-6.2030","-7.1299","-1.8353"
"17252.0008","-6.2196","-7.1490","-1.8161"
"17271.9994","-6.2362","-7.1681","-1.7997"
"17291.9998","-6.2529","-7.1872","-1.7868"
"17312.0003","-6.2696","-7.2065","-1.7763"
"17332.0007","-6.2862","-7.2255","-1.7673"
"17351.9993","-6.3027","-7.2445","-1.7592"
"17371.9997","-6.3194","-7.2637","-1.7522"
"17392.0002","-6.3362","-7.2830","-1.7463"
"17412.0007","-6.3530","-7.3023","-1.7412"
"17431.9992","-6.3696","-7.3214","-1.7369"
"17451.9997","-6.3861","-7.3403","-1.7332"
"17472.0001","-6.4027","-7.3595","-1.7306"
"17492.0006","-6.4194","-7.3787","-1.7288"
"17511.9991","-6.4361","-7.3979","-1.7277"
"17531.9996","-6.4528","-7.4170","-1.7276"
"17552.0000","-6.4694","-7.4361","-1.7289"
"17572.0005","-6.4861","-7.4553","-1.7312"
"17591.9991","-6.5029","-7.4746","-1.7337"
"17611.9995","-6.5196","-7.4938","-1.7352"
"17632.0000","-6.5362","-7.5129","-1.7356"
"17652.0004","-6.5528","-7.5320","-1.7355"
"17672.0009","-6.5695","-7.5511","-1.7362"
"17691.9994","-6.5862","-7.5704","-1.7385"
"17711.9999","-6.6029","-7.5895","-1.7435"
"17732.0004","-6.6196","-7.6087","-1.7508"
"17752.0008","-6.6362","-7.6278","-1.7607"
"17771.9994","-6.6529","-7.6470","-1.7727"
"17791.9998","-6.6697","-7.6663","-1.7857"
"17812.0003","-6.6864","-7.6855","-1.7997"
"17832.0007","-6.7030","-7.7046","-1.8139"
"17851.9993","-6.7196","-7.7237","-1.8286"
"17871.9997","-6.7363","-7.7428","-1.8435"
"17892.0002","-6.7530","-7.7620","-1.8584"
"17912.0007","-6.7697","-7.7812","-1.8737"
"17931.9992","-6.7863","-7.8004","-1.8893"
"17951.9997","-6.8029","-7.8194","-1.9051"
"17972.0001","-6.8196","-7.8387","-1.9211"
"17992.0006","-6.8364","-7.8580","-1.9367"
"18011.9991","-6.8531","-7.8771","-1.9520"
"18031.9996","-6.8696","-7.8961","-1.9673"
"18052.0000","-6.8862","-7.9151","-1.9826"
"18072.0005","-6.9028","-7.9343","-1.9980"
"18091.9991","-6.9196","-7.9535","-2.0137"
"18111.9995","-6.9362","-7.9727","-2.0288"
"18132.0000","-6.9527","-7.9917","-2.0440"
"18152.0004","-6.9694","-8.0108","-2.0592"
"18172.0009","-6.9862","-8.0301","-2.0744"
"18191.9994","-7.0030","-8.0494","-2.0897"
"18211.9999","-7.0196","-8.0685","-2.1049"
"18232.0004","-7.0361","-8.0875","-2.1206"
"18252.0008","-7.0527","-8.1066","-2.1360"
"18271.9994","-7.0694","-8.1258","-2.1517"
"18291.9998","-7.0861","-8.1450","-2.1673"
"18312.0003","-7.1027","-8.1641","-2.1830"
"18332.0007","-7.1193","-8.1831","-2.1989"
"18351.9993","-7.1360","-8.2023","-2.2147"
"18371.9997","-7.1528","-8.2217","-2.2306"
"18392.0002","-7.1695","-8.2408","-2.2464"
"18412.0007","-7.1861","-8.2599","-2.2621"
"18431.9992","-7.2027","-8.2790","-2.2780"
"18451.9997","-7.2195","-8.2982","-2.2936"
"18472.0001","-7.2362","-8.3175","-2.3094"
"18492.0006","-7.2529","-8.3366","-2.3255"
"18511.9991","-7.2695","-8.3557","-2.3414"
"18531.9996","-7.2861","-8.3749","-2.3573"
"18552.0000","-7.3029","-8.3941","-2.3732"
"18572.0005","-7.3197","-8.4134","-2.3890"
"18591.9991","-7.3363","-8.4326","-2.4046"
"18611.9995","-7.3529","-8.4517","-2.4204"
"18632.0000","-7.3696","-8.4708","-2.4363"
"18652.0004","-7.3863","-8.4900","-2.4524"
"18672.0009","-7.4030","-8.5092","-2.4685"
"18691.9994","-7.4197","-8.5284","-2.4843"
"18711.9999","-7.4363","-8.5474","-2.4999"
"18732.0004","-7.4529","-8.5666","-2.5156"
"18752.0008","-7.4697","-8.5858","-2.5317"
"18771.9994","-7.4864","-8.6051","-2.5479"
"18791.9998","-7.5031","-8.6242","-2.5641"
"18812.0003","-7.5196","-8.6432","-2.5797"
"18832.0007","-7.5362","-8.6623","-2.5955"
"18851.9993","-7.5529","-8.6815","-2.6113"
"18871.9997","-7.5696","-8.7007","-2.6274"
"18892.0002","-7.5863","-8.7198","-2.6434"
"18912.0007","-7.6028","-8.7388","-2.6594"
"18931.9992","-7.6194","-8.7579","-2.6759"
"18951.9997","-7.6362","-8.7772","-2.6919"
"18972.0001","-7.6529","-8.7965","-2.7080"
"18992.0006","-7.6695","-8.8155","-2.7236"
"19011.9991","-7.6860","-8.8345","-2.7395"
"19031.9996","-7.7026","-8.8536","-2.7557"
"19052.0000","-7.7194","-8.8728","-2.7720"
"19072.0005","-7.7361","-8.8920","-2.7882"
"19091.9991","-7.7527","-8.9112","-2.8042"
"19111.9995","-7.7693","-8.9303","-2.8202"
"19132.0000","-7.7861","-8.9495","-2.8362"
"19152.0004","-7.8029","-8.9689","-2.8525"
"19172.0009","-7.8196","-8.9881","-2.8684"
"19191.9994","-7.8362","-9.0071","-2.8843"
"19211.9999","-7.8527","-9.0261","-2.9003"
"19232.0004","-7.8694","-9.0453","-2.9163"
"19252.0008","-7.8862","-9.0646","-2.9327"
"19271.9994","-7.9029","-9.0837","-2.9488"
"19291.9998","-7.9195","-9.1029","-2.9650"
"19312.0003","-7.9362","-9.1220","-2.9813"
"19332.0007","-7.9529","-9.1413","-2.9978"
"19351.9993","-7.9697","-9.1606","-3.0143"
"19371.9997","-7.9864","-9.1798","-3.0306"
"19392.0002","-8.0030","-9.1988","-3.0472"
"19412.0007","-8.0196","-9.2179","-3.0634"
"19431.9992","-8.0362","-9.2371","-3.0800"
"19451.9997","-8.0529","-9.2562","-3.0965"
"19472.0001","-8.0695","-9.2753","-3.1130"
"19492.0006","-8.0861","-9.2944","-3.1294"
"19511.9991","-8.1029","-9.3136","-3.1464"
"19531.9996","-8.1196","-9.3329","-3.1632"
"19552.0000","-8.1364","-9.3522","-3.1801"
"19572.0005","-8.1530","-9.3713","-3.1968"
"19591.9991","-8.1696","-9.3903","-3.2134"
"19611.9995","-8.1862","-9.4095","-3.2303"
"19632.0000","-8.2029","-9.4286","-3.2472"
"19652.0004","-8.2196","-9.4478","-3.2640"
"19672.0009","-8.2362","-9.4670","-3.2808"
"19691.9994","-8.2528","-9.4860","-3.2974"
"19711.9999","-8.2695","-9.5051","-3.3144"
"19732.0004","-8.2862","-9.5244","-3.3317"
"19752.0008","-8.3029","-9.5436","-3.3487"
"19771.9994","-8.3195","-9.5627","-3.3658"
"19791.9998","-8.3361","-9.5817","-3.3826"
"19812.0003","-8.3527","-9.6009","-3.3995"
"19832.0007","-8.3695","-9.6201","-3.4164"
"19851.9993","-8.3862","-9.6393","-3.4328"
"19871.9997","-8.4028","-9.6584","-3.4489"
"19892.0002","-8.4193","-9.6774","-3.4653"
"19912.0007","-8.4360","-9.6966","-3.4823"
"19931.9992","-8.4529","-9.7159","-3.4991"
"19951.9997","-8.4696","-9.7352","-3.5155"
"19972.0001","-8.4862","-9.7542","-3.5314"
"19992.0006","-8.5027","-9.7733","-3.5478"
"20011.9991","-8.5194","-9.7924","-3.5649"
"20031.9996","-8.5362","-9.8117","-3.5822"
"20052.0000","-8.5529","-9.8309","-3.5992"
"20072.0005","-8.5695","-9.8500","-3.6161"
"20091.9991","-8.5862","-9.8691","-3.6328"
"20111.9995","-8.6029","-9.8884","-3.6498"
"20132.0000","-8.6198","-9.9078","-3.6673"
"20152.0004","-8.6364","-9.9269","-3.6844"
"20172.0009","-8.6529","-9.9458","-3.7014"
"20191.9994","-8.6695","-9.9650","-3.7185"
"20211.9999","-8.6863","-9.9842","-3.7358"
"20232.0004","-8.7030","-10.0034","-3.7526"
"20252.0008","-8.7196","-10.0226","-3.7687"
"20271.9994","-8.7362","-10.0416","-3.7844"
"20291.9998","-8.7529","-10.0608","-3.8004"
"20312.0003","-8.7697","-10.0801","-3.8159"
"20332.0007","-8.7864","-10.0993","-3.8308"
"20351.9993","-8.8030","-10.1184","-3.8454"
"20371.9997","-8.8196","-10.1374","-3.8601"
"20392.0002","-8.8362","-10.1566","-3.8749"
"20412.0007","-8.8529","-10.1758","-3.8898"
"20431.9992","-8.8696","-10.1949","-3.9029"
"20451.9997","-8.8861","-10.2140","-3.9143"
"20472.0001","-8.9028","-10.2331","-3.9247"
"20492.0006","-8.9195","-10.2523","-3.9347"
"20511.9991","-8.9363","-10.2716","-3.9451"
"20531.9996","-8.9529","-10.2907","-3.9546"
"20552.0000","-8.9695","-10.3098","-3.9643"
"20572.0005","-8.9861","-10.3289","-3.9748"
"20591.9991","-9.0027","-10.3480","-3.9853"
"20611.9995","-9.0194","-10.3671","-3.9967"
"20632.0000","-9.0361","-10.3863","-4.0082"
"20652.0004","-9.0527","-10.4054","-4.0196"
